URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,28,-30,58000000.0,-0.0016460905336246167,22.49999958333334,0.17201646076377244,9.068806417638845,22.5,209,1215,1.6823045267489711,1,5.19917695473251
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,-38,55000000.0,-0.010863942053355436,22.218390549213904,0.19710294868230577,8.966197399158485,22.2183908045977,381,1933,1.735644076564925,1,5.365752715985515
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,14,-36,50000000.0,-0.020313942732858775,16.921874735595708,0.18190212356241722,6.84151074366325,16.921875,197,1083,1.7331486611265006,4,5.27331486611265
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,36,-36,72000000.0,0.0,16.774999790312503,0.1661698955542698,6.776467874346709,16.775,223,1342,1.669150521609538,22,5.001490312965723
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,27,-23,12.5,0.003265306119783423,23.557691854659772,0.17714285699825072,9.49393388466321,23.557692307692307,217,1225,1.6963265306122448,6,5.084081632653061
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,22,-31,53000000.0,-0.006036217299774502,20.42465725445675,0.19450033521495616,8.247663035868683,20.424657534246574,290,1491,1.7377598926894702,2,5.455399061032864
https://insights.blackcoffer.com/travel-and-tourism-outlook/,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,-3,7.0,0.003003002993984976,19.58823414186858,0.18318318263308353,7.908566929800665,19.58823529411765,61,333,1.6276276276276276,1,5.051051051051051
https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29,-40,69000000.0,-0.00860719874130892,18.521738862003787,0.15101721427932924,7.469102430513246,18.52173913043478,193,1278,1.625978090766823,9,4.992957746478873
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,10,-22,32000000.0,-0.015831134543758396,16.1276592313264,0.17810026361728198,6.522303797977473,16.127659574468087,135,758,1.6226912928759893,2,5.199208443271768
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,-48,76000000.0,-0.01607717040508266,21.0847454053433,0.19935691302302497,8.513640927346529,21.084745762711865,248,1244,1.779742765273312,2,5.402733118971061
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,29,-33,62000000.0,-0.0033112582754045872,26.260868994328938,0.14238410584239725,10.561301240068534,26.26086956521739,172,1208,1.6167218543046358,4,4.925496688741722
https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,-2,2.3333333333333335,0.005671077494005525,16.531249483398454,0.25708884639491714,6.715335331917349,16.53125,136,529,1.8090737240075614,0,5.555765595463138
https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,21,-2,1.2105263157894737,0.022946859875668045,21.78947311080334,0.165458936998238,8.78197281912063,21.789473684210527,137,828,1.6002415458937198,1,5.158212560386473
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,33,-43,76000000.0,-0.007905138333671827,33.28947280817177,0.20632411050883467,13.398318767472245,33.28947368421053,261,1265,1.7683794466403162,1,5.524901185770751
